0, 2051
1, 7370
2, 12420
3, 7386
4, 4354
5, 3515
6, 2846
7, 1868
8, 1410
9, 1131
10, 947
11, 577
12, 568
13, 488
14, 450
15, 344
16, 346
17, 217
18, 221
19, 160
20, 156
21, 134
22, 115
23, 124
24, 100
25, 88
26, 76
27, 84
28, 75
29, 55
30, 62
31, 52
32, 53
33, 52
34, 58
35, 34
36, 32
37, 21
38, 23
39, 23
40, 131
41, 17
42, 19
43, 20
44, 9
45, 11
46, 10
47, 5
48, 6
49, 8
50, 10
51, 9
52, 4
53, 5
54, 5
55, 6
56, 4
57, 6
58, 1
59, 5
61, 7
62, 5
63, 4
64, 3
65, 1
66, 2
67, 3
68, 6
69, 3
71, 1
72, 2
73, 3
74, 2
76, 1
77, 5
78, 3
79, 1
80, 1
81, 1
83, 2
84, 1
85, 1
86, 2
87, 3
89, 1
90, 1
91, 1
92, 1
93, 1
94, 2
95, 1
105, 2
112, 1
115, 1
118, 1
122, 1
128, 1
129, 1
130, 1
133, 1
134, 1
137, 1
139, 1
140, 1
146, 2
151, 1
152, 1
168, 1
171, 1
172, 1
187, 1
188, 1
197, 1
202, 1
203, 1
207, 1
246, 1
248, 1
250, 1
259, 1
381, 1
517, 1
703, 1
812, 1
1698, 1
avg, 0.259191
