1, 3179
2, 8904
3, 8879
4, 6741
5, 5024
6, 3691
7, 2917
8, 2473
9, 2182
10, 1685
11, 1167
12, 1040
13, 823
14, 556
15, 556
16, 570
17, 423
18, 361
19, 335
20, 363
21, 236
22, 231
23, 183
24, 195
25, 162
26, 156
27, 151
28, 157
29, 134
30, 142
31, 116
32, 125
33, 80
34, 87
35, 92
36, 68
37, 64
38, 74
39, 98
40, 56
41, 49
42, 27
43, 42
44, 31
45, 34
46, 23
47, 136
48, 19
49, 25
50, 16
51, 22
52, 19
53, 19
54, 11
55, 15
56, 7
57, 9
58, 18
59, 8
60, 10
61, 7
62, 9
63, 12
64, 4
65, 13
66, 9
67, 6
68, 5
69, 5
70, 5
71, 5
72, 7
73, 5
74, 3
75, 5
76, 2
77, 3
79, 5
80, 3
81, 1
82, 4
83, 4
84, 2
85, 3
86, 4
87, 2
88, 2
89, 6
91, 1
92, 4
93, 3
94, 3
95, 1
97, 1
98, 1
99, 1
100, 2
102, 1
105, 1
106, 2
107, 1
108, 1
109, 3
112, 1
115, 2
120, 1
122, 1
124, 1
129, 1
130, 3
133, 1
134, 1
140, 1
141, 1
142, 1
143, 1
150, 1
154, 1
157, 1
159, 1
160, 1
167, 2
173, 1
176, 1
179, 1
186, 1
188, 1
191, 1
194, 1
204, 3
206, 1
207, 1
218, 1
244, 1
277, 2
292, 1
309, 1
328, 1
393, 1
419, 1
1607, 1
2082, 1
avg, 0.29202
