0, 571
1, 407
2, 151
3, 357
4, 206
5, 244
6, 143
7, 152
8, 122
9, 101
10, 87
11, 104
12, 83
13, 164
14, 50
15, 50
16, 38
17, 34
18, 31
19, 27
20, 27
21, 23
22, 19
23, 14
24, 26
25, 18
26, 17
27, 15
28, 16
29, 15
30, 9
31, 10
32, 5
33, 9
34, 8
35, 12
36, 7
37, 7
38, 5
39, 9
40, 5
41, 4
42, 7
43, 7
44, 6
45, 8
46, 5
47, 3
48, 5
49, 5
51, 3
52, 4
53, 1
54, 2
55, 3
56, 4
57, 1
58, 3
59, 1
60, 3
61, 2
62, 4
63, 2
65, 1
66, 2
67, 2
68, 3
69, 1
70, 3
71, 1
72, 2
73, 5
74, 1
75, 3
76, 2
77, 2
79, 3
80, 1
81, 2
82, 1
87, 1
88, 1
90, 1
93, 1
94, 3
95, 1
96, 4
97, 1
98, 1
101, 1
102, 1
103, 1
106, 1
108, 2
109, 1
112, 1
116, 1
118, 2
119, 1
124, 1
125, 1
126, 1
127, 1
128, 2
132, 1
140, 1
145, 1
151, 1
153, 1
155, 1
159, 1
164, 1
171, 1
195, 1
196, 3
200, 1
220, 1
262, 1
270, 1
345, 1
399, 1
1655, 1
avg, 3.05073
